x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
-6.621782, 4.298001, 11.115205, NaN, -12.822630, 24.194770, 2.603792, NaN, -1.856927, -5.609167, 16.463108, -1.020056, 1.460663, -3.477714, -9.293018, NaN, -5.606892, 12.559891, -4.452391, -32.485456, -42.529800, 9.093504, NaN, 2.417291, -3.992109, 3.456166, -6.734656, 3.061123, -1.235788, -9.307817, -13.539017, NaN, -19.258659, -17.966650, 0.911843, NaN, -3.915844, 2.925821, 14.183148, NaN, 12.164599, NaN, 20.977093, NaN, -3.729594, NaN, 2.205598, -11.949002, 15.261198, 20.150204, -11.790861, 1.689231, -8.070192, 8.789839, 16.747564, 9.609568, -15.980477, -0.995048, -7.226112, -5.782229, -6.742506, NaN, 15.568094, -7.372786, -16.038099, -1.992185, -21.773266, 16.143815, NaN, 10.939123, NaN, 2.580067, -9.120191, -8.645262, -8.161261, 26.949338, -7.504289, NaN, NaN, -3.431021, 5.885993, -21.024945, -4.744376, 21.199295, -13.152064, -2.492614, 0.937037, 7.921018, -31.640052, -0.737614, 4.404456, 14.459360, -10.274336, -3.202794, 4.360460, K, H, I, K, NaN
-5.797654, 7.401571, 16.893016, -15.373375, -15.941072, 24.331318, 4.306442, 6.046106, 8.791203, -4.957429, 17.827240, -4.418059, 3.391159, -1.411816, -6.629929, 13.224340, 0.848411, NaN, -1.243492, -28.843915, -47.170256, 8.402701, -3.702051, 2.630126, NaN, NaN, -3.960974, 0.866265, 1.390650, -8.459676, -10.046199, -6.826787, -21.049257, NaN, 7.632314, -1.316728, -0.863437, 2.742747, 9.543709, 5.263208, NaN, 10.825128, NaN, NaN, 2.735067, -9.570167, 8.224930, -6.308064, 16.645311, NaN, -9.937541, 3.687883, -6.021946, 8.386695, 24.139366, 10.501732, -12.723459, NaN, -6.214177, -2.610551, -8.515239, -13.815555, 12.834911, -3.647598, -21.632053, NaN, -24.318259, 18.860656, 1.641328, NaN, 1.963105, 5.765118, -9.875860, -4.538548, -5.429492, 23.630415, -6.140131, NaN, -1.325239, -2.783235, NaN, -19.769570, -0.124597, 17.087480, -8.004559, -5.743490, 4.728628, 7.614557, -34.635262, -3.658535, 8.442400, 13.464871, -6.622608, -1.156504, NaN, K, I, NaN, I, G
-11.527816, 3.657828, 6.714247, -12.192671, -11.768820, 25.233407, 4.531150, 5.895385, NaN, -5.808204, 18.767640, -4.148665, 6.221147, -0.220472, -7.211680, NaN, NaN, 19.375801, -2.143919, -26.731802, -48.195600, 14.562536, -7.413438, NaN, -1.338532, 2.781843, NaN, NaN, -4.270149, -7.466297, -10.058383, NaN, -18.365675, -16.808907, NaN, -3.756660, -0.709082, NaN, 8.639657, 4.154533, 7.322056, NaN, 19.569578, -17.458617, -0.730029, -6.106480, NaN, -5.558075, NaN, 16.945986, NaN, -0.625358, -6.030210, 8.334961, 23.347229, 7.349867, NaN, 0.940735, -6.615121, -5.821195, NaN, -13.390667, 16.706597, -2.940566, -16.995578, -5.869000, -18.763921, 11.637927, 6.600594, 6.113827, 2.202059, 8.815829, NaN, -8.439620, -1.677782, 25.081647, -9.613893, 3.853817, 0.317922, -0.410154, 2.712190, -20.400984, -2.243987, 12.597576, NaN, -5.918863, 2.978997, 9.851465, -30.922846, -1.878746, NaN, 13.628638, -6.607909, 4.753244, 3.008250, I, NaN, J, NaN, K
-10.013432, 3.611079, 13.861457, -18.563234, -15.384676, 23.545611, NaN, NaN, NaN, -6.428232, 14.991116, -3.921029, NaN, 1.646008, -8.094640, NaN, NaN, 16.831738, -3.006087, -29.620809, -50.173070, 12.958815, NaN, 5.046168, -6.077912, -1.899207, -8.730452, -2.654657, -3.006323, -10.225702, -10.722000, -10.098044, -18.117124, -19.638405, 2.831341, -1.760853, 1.585098, 1.581695, 9.463010, -2.638195, 8.551968, 8.752617, 22.279665, -19.666946, -0.885032, NaN, NaN, -9.444356, NaN, 21.077486, -7.233957, NaN, -8.614423, 9.173556, 23.160806, 6.321304, -14.408783, -0.113426, NaN, -1.494977, -4.869618, -10.787316, 9.322300, -4.891815, NaN, -8.700488, NaN, 15.218431, 4.790331, NaN, NaN, 8.557000, NaN, -6.049323, -7.211591, 27.250402, -5.624106, 7.162251, -1.457304, -3.533522, 5.769680, -19.354489, -0.709514, 14.814930, -4.431681, NaN, NaN, NaN, NaN, NaN, NaN, 8.680630, -5.489517, -1.041706, NaN, G, NaN, G, G, H
NaN, NaN, 12.629000, -17.323032, -11.436973, 25.194358, 5.034098, 5.449584, 5.030245, -4.761235, NaN, -3.651531, 8.288363, 2.872488, -7.271144, 15.978209, -4.319198, 17.905885, -1.504663, -27.147885, NaN, NaN, -10.069134, 1.184138, -8.250024, -1.329169, -9.151904, -1.098849, -1.120419, -7.541836, -11.383075, -5.806314, -17.268692, -18.367826, -1.305022, -2.433205, -0.543856, 0.627892, 8.790980, -3.113373, 12.057900, 10.212000, 22.778012, -20.995439, 0.466627, -8.692913, 5.395609, -7.979847, 21.399385, 19.802628, NaN, NaN, -9.326656, 9.122886, 20.374930, 9.533448, -17.120764, 0.971908, -6.105460, -0.559230, NaN, -10.591698, NaN, -4.875319, -17.269229, -3.462458, -22.181425, 18.202075, NaN, 8.480303, 2.158323, 5.027053, NaN, -5.739666, -4.250799, NaN, -9.498210, 3.140660, -2.083221, -1.276442, 5.068190, -19.615886, -0.836301, 14.837253, -7.337431, -3.864683, 2.193568, NaN, -29.050135, -3.625865, NaN, NaN, -5.674968, 1.137422, 2.155698, I, I, G, J, G
-7.430750, NaN, 13.235308, NaN, NaN, 22.870030, 1.333568, 1.773981, 4.978644, NaN, 17.390741, -4.253969, 5.516853, -2.480524, -6.068252, 13.972361, -9.858805, 18.120678, NaN, -29.419429, -43.511379, 10.360834, -9.840472, NaN, -6.516500, -5.382852, -5.393558, -3.250984, -1.247882, -10.829906, -12.151013, NaN, -23.546913, -20.622494, 1.038483, -3.152879, -1.294573, 2.374826, 7.173523, -2.700223, NaN, 6.408567, 23.548528, -21.069057, -0.807027, -5.082047, 3.602951, -16.815255, 14.577648, NaN, -10.986814, -3.163808, -7.880468, 6.601263, 22.292224, 4.542847, -20.045472, -1.200766, NaN, -4.373666, -3.961130, NaN, 12.207022, -8.321685, -17.920222, -8.325195, -22.044447, 15.748365, 0.794695, 9.868787, NaN, NaN, -15.261001, -3.255955, -7.975924, 27.781525, -10.804736, 5.488995, -2.177169, -4.136947, 4.657565, -15.622025, -0.914937, 15.050657, NaN, -4.970846, 0.901595, 0.034137, -32.350443, -5.109285, 8.213845, NaN, -5.186128, -4.990766, NaN, G, I, J, K, H
-7.834384, 10.328841, 13.378327, -14.938862, -18.155487, 24.078350, 0.938467, 4.474433, 5.735104, -3.441329, 14.418044, NaN, 2.601447, NaN, -11.780406, 16.019708, -3.337672, 13.720015, -2.568445, NaN, -46.718912, 12.566105, -9.438317, 3.135937, -6.943441, -1.377947, -11.079918, NaN, -9.849346, -9.521946, -12.603549, -6.466628, -19.630903, -14.549620, 0.708289, -3.845272, 0.815804, 6.055281, 7.562143, 0.663380, 14.029777, 10.257248, NaN, -18.027099, -3.600315, -7.340854, 5.301437, -13.683014, 17.050140, 15.283667, -7.468436, -2.767618, -11.476621, 8.575897, 18.807958, 7.654472, -12.068823, -2.723216, -7.033588, -4.358390, -5.966168, -14.970048, 11.814949, -7.890660, -19.746203, -4.759795, -21.111287, NaN, 4.670955, 4.346706, 2.755917, NaN, -11.320878, -4.397123, -5.421616, 24.423490, -10.554537, 3.723749, -2.265021, 1.246172, 7.086582, -19.666640, -1.341234, NaN, -8.573176, -1.073133, 0.932686, 4.344214, -30.296420, -4.751858, 7.137877, 9.454709, -8.704802, 2.678294, NaN, H, NaN, J, G, H
-3.688050, 6.154282, 14.738293, -16.036634, -14.080245, 22.626801, 0.908900, 5.915145, 4.345370, -4.062899, NaN, NaN, 10.231264, -3.155956, -4.632015, 15.997596, -2.000842, 19.619466, -4.217025, -28.239416, -42.326600, 9.052024, -7.353085, 2.415281, -4.881708, 0.740788, NaN, 1.607722, -1.540199, -10.001256, -10.304270, -2.299298, -16.380801, -15.952660, NaN, -3.656552, -2.273617, 1.667141, 8.874285, NaN, 11.124672, NaN, 22.367108, -22.484042, -0.451305, NaN, 7.415843, -8.599120, 15.117196, 20.637577, -12.011360, 2.287387, -10.914262, 9.405693, 24.450659, 11.826127, -16.628002, -0.180612, NaN, NaN, -6.116107, -11.951981, NaN, 1.058156, -18.493210, -6.453918, -23.893432, 20.219803, 6.499264, NaN, 6.730318, 7.515300, -10.210608, -5.028305, -5.030451, 26.591366, -8.041804, NaN, 0.042182, -3.084060, 5.444232, -19.103682, 2.996188, 13.493556, -8.737338, 2.179675, 2.931482, 3.872393, NaN, NaN, 10.140589, 14.549627, -2.635862, NaN, -1.068287, NaN, I, K, I, J
-12.628059, 4.300387, 8.674570, -18.570012, -18.094679, 23.134985, 0.915112, 3.946335, -4.213381, -7.394632, 10.741218, -2.277181, 0.408013, -2.394047, -10.141942, 12.701962, -8.941754, 11.845838, -6.170808, -29.065717, -47.846802, 9.127514, -12.311841, -1.892114, -8.947619, 0.370018, -9.208344, -0.426741, -9.745821, -13.335864, -16.237229, -10.389854, -21.310542, -22.398958, -4.155642, -9.110776, -8.356716, -3.310580, 2.386442, -4.256392, 8.429046, 5.910243, 13.835720, -20.912062, -6.862096, NaN, -0.226387, NaN, 13.541541, 14.643238, -14.368552, -0.700905, -14.352804, NaN, 12.152657, 6.528854, -18.085684, -2.150024, NaN, -5.643560, -7.761773, -15.805545, 9.182642, -6.404258, -24.140129, -8.029308, NaN, 8.873007, -1.212294, 0.841022, 0.736697, 1.005430, -14.503344, -10.661216, -10.137290, 25.146302, -12.979349, 2.880520, -4.675895, -2.204331, 1.383226, -25.234560, -2.444725, NaN, -14.103428, -6.061345, -3.715236, 1.952681, -32.404299, -7.717003, 2.377699, NaN, -16.107539, 0.764904, -2.043774, H, H, H, NaN, H
-9.919486, 0.486096, 10.337169, -18.606205, -14.558490, 19.220012, 1.049226, 4.009210, -4.032814, NaN, 13.659088, -9.992701, 2.468714, -3.268762, -11.388776, NaN, -8.034497, 17.783678, -5.828333, -32.475761, -48.516377, 7.997210, -15.611669, -1.639061, -5.210539, NaN, -9.551328, 0.679036, -5.623086, -14.745681, -12.791105, -7.888864, -21.397474, NaN, -2.999875, -5.275554, -6.682705, -1.434681, 6.098609, -5.746805, 7.665712, 5.282320, NaN, -22.857354, -2.668741, -10.194402, NaN, -10.045926, 12.921376, 16.024590, -14.035123, -1.087930, -9.822078, 5.003687, 14.947902, 3.938258, -20.293412, -2.875375, NaN, NaN, NaN, -14.769081, 9.488820, -9.225244, -20.950276, NaN, NaN, 13.079829, 1.576720, 5.674148, -1.421033, 5.504907, -12.749466, -10.902124, NaN, 24.701459, -13.283354, -0.942767, -2.497674, -4.302837, -0.454740, -24.963579, -7.970156, 15.357460, -6.538617, -4.458225, 2.832199, 0.701121, -37.182893, -7.672121, NaN, 10.821532, -10.086528, -1.919279, -5.469230, K, H, G, NaN, I
-11.840481, 3.956041, NaN, NaN, -15.804351, 23.590576, 0.189398, 2.942941, 2.331572, -7.775326, 13.769706, -5.186173, 2.727086, -1.784378, -12.472895, NaN, -9.386734, 10.998310, -2.691479, -31.819221, -46.840312, 7.474863, -11.611744, 0.592149, -7.127777, -2.279033, -12.638944, 0.272510, -5.585388, -11.741542, -14.086132, -8.908332, -22.204340, -17.791830, -1.733344, -4.867159, -2.928312, -0.246770, 6.695892, NaN, 10.278211, NaN, 18.121835, -21.956733, -1.854676, -9.422743, 4.609339, -13.480338, NaN, 13.341220, NaN, -4.136479, -11.718477, 7.668200, 18.398644, 6.567536, -17.263231, NaN, -9.363777, -6.467017, -9.337299, -16.386529, 8.525294, -6.345425, -18.199220, -7.306467, -26.819235, NaN, 1.819618, 2.663332, 3.943698, NaN, -11.581825, -12.785063, -11.206163, 20.386627, -13.610485, 1.608805, -1.173004, -4.513837, 0.323547, -23.033374, NaN, NaN, NaN, -8.592309, -1.545881, NaN, -32.101996, -6.594054, 3.253221, 10.006645, -10.185577, -0.603914, -0.588239, G, H, NaN, K, I
-10.279951, 1.179434, 16.354365, NaN, -10.981623, 20.000272, NaN, 4.408692, NaN, -5.507764, 16.448270, -9.664268, 4.202794, 2.376077, -8.394921, 12.617021, -4.137854, 19.008546, -4.605060, NaN, -40.786866, 10.636077, -10.119445, NaN, -3.064351, 0.864317, -9.646744, -3.496815, NaN, -13.476516, -13.050915, -6.526123, -19.157880, -17.582846, 0.114759, 0.180278, -1.997293, -0.497896, 9.547436, -3.967311, NaN, 5.463174, 26.564110, -18.412144, NaN, -7.519048, 8.197047, -12.892456, 14.638104, 14.710754, -13.083675, 1.659917, -12.216036, NaN, 11.853224, 7.785926, -14.853325, 0.186605, -10.227660, -5.350283, NaN, -14.641142, 8.906230, -5.229923, -19.743039, -7.754697, -20.669278, 12.339605, 2.816367, 3.606161, 3.259879, 7.531638, -13.540152, -4.784475, -12.128802, NaN, NaN, 8.056828, NaN, 0.113257, 5.970140, -22.113763, -2.508780, 12.070387, -6.012054, -2.286217, 0.330506, -1.189098, -32.539276, -8.486720, 7.055255, 13.404632, -5.051312, -1.847633, NaN, NaN, I, K, K, I
-14.769080, 2.356539, 3.684934, -19.430209, -16.201612, 21.103455, -3.472281, -1.524359, -0.792328, -4.522787, 13.026265, -2.525243, 2.828735, -3.388638, -9.076432, 10.849652, NaN, 14.995388, -4.789714, -27.888007, -50.614816, 11.163077, -11.593666, 0.019434, -9.447929, -2.097077, -9.400152, -2.823416, -3.090707, -10.397020, -15.446811, -9.010173, -21.610097, NaN, -2.758937, -8.523333, -7.041466, -0.656722, 7.481046, -5.848153, 7.441241, 4.622571, NaN, -21.608892, -4.790063, -9.940050, 1.632053, -14.568588, 16.587548, 14.458551, -17.519234, NaN, -13.851705, 7.443433, 15.366193, 9.333322, NaN, -8.168734, -10.208666, NaN, -6.456336, NaN, NaN, -12.741704, -20.327066, -11.638001, NaN, 13.016968, -0.591105, 4.615399, 1.795133, 0.378593, NaN, -9.421187, -7.667515, 24.786698, -11.530108, 3.003213, -1.484435, NaN, 0.439788, -25.587880, -3.175706, 11.690047, -11.192215, -8.611602, 0.003017, 3.575482, -35.340073, -8.032542, NaN, 10.362805, NaN, -1.814792, 0.625383, I, H, I, NaN, K
-11.249179, NaN, 11.521426, -14.851156, -11.889401, 22.721933, 2.898456, NaN, 0.385082, -5.666914, 18.020743, -2.926171, 5.114868, 0.960857, -7.210713, 13.884793, NaN, 16.883764, -1.207337, -25.784288, -36.541604, 10.848873, -6.231014, 2.128399, -3.997161, 2.758689, NaN, -0.219139, -2.820520, -8.365759, NaN, -3.458750, -19.008465, -14.510205, NaN, -1.219601, -1.112734, NaN, 12.354977, -2.208499, 13.174672, NaN, NaN, NaN, NaN, NaN, 6.149978, -12.728643, 18.450878, 19.068602, -12.716130, 2.195790, -8.330064, NaN, 17.413394, 14.069603, -17.052699, -1.061980, -8.490647, -3.086175, -5.893121, NaN, 14.239139, NaN, -16.044433, NaN, -21.867881, 16.315475, 0.357631, 7.689406, 8.016084, 4.580133, -9.280869, -7.792557, -7.780376, 27.896763, NaN, 7.767135, 1.630313, 1.588699, 6.845613, -15.428118, -1.550004, 12.185655, -12.613466, -6.075583, -0.029473, 4.964837, -30.866979, NaN, 5.431412, 15.523637, -5.927667, 0.430241, 1.669208, J, H, H, K, NaN
-7.595376, NaN, 13.769124, NaN, NaN, 23.302891, 5.299131, 6.607422, 6.050175, -1.749928, 19.424603, -4.076676, NaN, -1.248861, NaN, 18.025302, -1.420431, NaN, -2.424751, -30.838017, -45.070271, 13.691831, -6.763612, -1.140352, -1.913295, NaN, -6.524638, 1.738800, 1.779682, -9.266178, NaN, -1.496567, -18.596932, -21.167198, 1.806070, 2.063633, -1.258154, 3.845481, NaN, 0.643178, 12.631789, 9.524518, 23.116672, NaN, 2.728014, -9.980437, 9.408280, -7.228121, NaN, 19.973670, NaN, 2.688321, -5.694382, NaN, 21.050521, 12.008543, -13.644786, -0.912829, NaN, 0.468565, -4.829811, -10.617187, 15.270180, -5.553864, -14.388584, -4.751942, -22.228176, 20.176943, 8.517066, 12.168898, 3.552485, 9.372771, -9.945556, -2.424102, -4.348289, 26.962750, -5.544980, 3.157813, NaN, 0.431207, NaN, -18.925185, 4.818458, NaN, -6.330745, -2.774883, 5.541201, 6.473640, -29.205928, 0.160219, NaN, 12.648435, -3.354732, NaN, NaN, H, I, I, NaN, K
NaN, 6.073590, NaN, NaN, -15.195685, 24.918587, -2.622004, 1.449655, 0.001681, -4.383841, 15.549330, -3.961012, 4.077469, 1.660186, -8.915819, 16.872274, -8.009319, 15.799542, -5.504331, -28.725307, NaN, 8.693414, -12.573318, 0.540260, -6.352130, -4.701392, -12.157037, -0.360415, NaN, -8.889192, -13.613727, NaN, -20.388619, -21.427620, 0.231781, NaN, -2.033834, -1.566626, 7.542022, 2.772216, 6.913735, 10.749343, 23.004436, -19.432863, 4.674122, -6.724387, 3.474981, -13.772571, 18.585350, 16.596272, NaN, 0.689788, -11.014307, 2.970027, 16.832846, 3.238253, -16.658493, -4.514733, -7.241212, -5.757748, -6.497893, NaN, NaN, -9.312592, -22.792375, -9.278062, -25.836847, 12.293416, 1.519975, 1.994168, 0.393913, 7.260793, -13.041124, NaN, -7.289330, 28.709391, -15.527530, NaN, 2.256599, -0.519768, NaN, -24.535143, -0.580985, 13.933122, -4.390596, NaN, 2.872960, NaN, -34.437944, -7.590404, 5.479736, NaN, -11.625807, -3.860484, NaN, H, H, I, NaN, I
-9.839532, NaN, 12.355100, -16.660244, -10.964850, 23.759364, 5.245911, 5.685275, -0.019162, -4.896953, 18.628405, -5.848683, NaN, 1.898558, -7.440684, 15.538386, -2.478907, NaN, NaN, -24.102799, -45.076108, 10.244173, -7.010484, 1.086084, NaN, NaN, -9.804267, 2.163317, NaN, -7.424396, -9.515704, -4.756324, -19.565853, -17.909303, 1.691518, -2.517165, 1.835569, -0.647952, 9.112107, -2.441646, 12.006215, 6.790308, 19.357162, -17.864757, -0.950582, -4.515135, 3.020559, -9.725246, 16.603977, NaN, -13.317324, 0.269083, -7.286084, 9.533567, 16.743385, 11.076300, -13.455138, -0.146954, -10.701594, -3.775652, -2.107754, -10.571280, 9.192814, -4.314718, -18.050561, NaN, -21.123619, 12.001027, 3.014287, NaN, 2.622954, 3.605630, -8.816963, -8.889258, -8.217030, 30.380391, -13.834367, NaN, 1.578379, NaN, 4.218113, NaN, -4.718120, 13.925432, -7.776748, -6.136940, 0.758880, 6.173182, -32.591418, NaN, 8.438855, NaN, -8.446428, 2.837552, NaN, G, I, NaN, I, NaN
-8.167018, 10.111264, 14.778046, -16.272824, -9.777512, NaN, 6.082676, 10.034579, NaN, 3.199184, 16.577444, 0.296395, 7.820465, 5.489368, -7.834790, NaN, -0.947258, 18.497542, -1.117052, -26.986786, -42.815944, 16.616009, -7.199185, 5.192593, -6.394275, 4.056825, -6.866390, 3.081792, 1.828596, -4.925482, -7.640998, -3.232240, NaN, -14.441251, NaN, -1.155510, 3.694677, 4.653822, 14.990311, -1.246497, 14.905600, 11.131626, NaN, -14.918638, 2.626611, -7.915279, 8.777639, -7.323737, 23.846828, 24.063754, -3.118941, 1.219798, -7.712643, 10.835137, 23.547242, 12.129306, -7.218699, 0.124550, -0.779460, 1.623338, -2.495725, NaN, 11.222860, -1.815536, -14.658837, -1.250287, -24.020966, 22.368510, 5.129644, 7.898754, 5.080938, 6.348403, -5.245639, -5.630291, -5.725435, 28.539778, -2.853712, NaN, 2.383977, 2.282594, 9.007250, -17.288499, NaN, 17.480937, -6.219408, -0.342400, 4.354629, NaN, NaN, 0.159345, 7.037780, 15.732028, -6.166246, 8.154998, 6.749099, G, I, K, H, H
-11.132010, 2.742439, 15.826299, -19.033834, NaN, 26.554088, 2.406614, NaN, 1.041581, -6.418560, 15.360466, -1.813366, 2.269591, 1.050677, -9.987137, NaN, -5.150360, 15.313159, -0.814129, -28.807845, -44.491985, 7.319571, -8.767702, 3.992606, -5.821835, 0.616119, -6.211367, -0.365106, -1.414210, -9.596590, NaN, -10.921144, -22.046868, -19.276390, 1.295972, -3.769949, -0.986622, -1.037851, 6.993267, -3.627624, NaN, 8.644132, 16.670815, -20.825775, -3.371749, -8.608845, 7.312525, -9.842908, 13.626363, 18.173604, -13.349899, 0.597608, -8.364069, 8.732091, 18.845148, 11.266999, -17.346787, -3.270095, NaN, -1.592080, -4.697983, NaN, 10.362063, -6.875932, -22.816242, -3.746131, -22.314687, NaN, -3.651162, 2.200022, NaN, NaN, -8.217833, -6.221475, -8.197957, 26.015530, -12.978411, 3.546200, -1.226855, -1.506676, 3.408429, -23.666568, -0.711166, 16.247745, -11.741620, -4.983658, NaN, 2.855304, -33.667773, -7.389952, 5.877522, NaN, -9.361431, -1.690647, 0.554271, J, I, H, NaN, I
NaN, 3.889194, 8.730596, -17.368127, -16.735587, 20.404343, -3.016148, 2.743026, 0.746442, NaN, 7.854982, -2.447562, 3.847172, -0.431481, -9.018189, 11.134826, -7.298357, NaN, -4.380279, -30.211012, -50.749843, NaN, -10.423358, 0.178869, -4.650068, -2.662077, NaN, 0.337322, -9.039319, -13.497410, -17.890951, -9.605226, -18.632716, -24.611527, 2.353449, -5.402600, NaN, NaN, 3.155019, -4.594058, 6.400041, 10.304261, 16.101377, -23.350471, -6.486056, -8.136579, NaN, -7.898589, 14.157729, 15.131308, -12.702250, -3.574356, -11.211765, NaN, 16.050316, 4.601942, -17.155304, NaN, -11.960947, NaN, -8.931859, -15.091859, 8.025185, -8.757151, -19.329104, -7.420325, -23.869352, 10.413591, 3.629029, 0.671108, NaN, 4.652942, -14.132325, -9.287901, -7.664083, 24.417905, -12.936604, 3.288826, -3.713405, -0.065152, 4.301599, NaN, -3.025878, 10.976732, NaN, -2.394978, 0.085162, 3.672914, NaN, -4.679973, 6.676781, 9.232503, -9.887320, 0.520518, -4.550876, G, H, J, J, G
NaN, 4.920271, 12.635219, -17.002558, -16.441023, 23.996452, 2.892122, 5.240288, 0.656767, -4.265334, 15.420460, -4.506271, -1.499826, NaN, NaN, NaN, NaN, NaN, -5.626013, NaN, -42.130607, 9.390916, -12.482755, 0.976619, -3.302380, 2.071925, -7.830607, 0.309364, -4.044946, NaN, -9.850673, -5.923676, -21.840842, -18.112181, -0.045564, -2.955546, NaN, 1.742465, 10.172840, NaN, 14.343022, 5.356680, 21.883151, -18.604857, -1.482628, -9.329827, 3.192879, NaN, 15.331119, 17.326313, -9.477785, 1.686365, -9.379369, NaN, 16.027425, 8.866611, -17.030236, NaN, NaN, NaN, -8.719615, -14.567778, 14.571597, -8.913798, -19.766389, -6.110675, -23.192592, 15.241500, 5.858389, 9.437800, 4.072708, 8.534489, -13.588860, -8.607070, -6.959958, 25.951217, -8.143452, 1.822298, 0.822695, -0.908574, 2.237877, -20.915001, 2.729583, NaN, -10.103606, -0.517827, 4.060214, 4.949927, -29.989269, -5.547825, NaN, 11.821381, -9.391210, -0.954033, -2.456401, H, NaN, K, G, I
-5.998015, 7.143285, 16.983931, -12.361035, NaN, 24.482513, 1.203778, 4.443430, 7.850490, -2.080630, NaN, -3.605029, 5.015917, 1.172498, -6.934621, 13.776894, -0.175430, 20.034445, -1.774262, -26.428516, -42.497813, 11.702273, -6.537896, 4.660068, NaN, 4.112230, NaN, -1.908397, 2.939450, NaN, -9.546633, -9.570523, -16.643936, -20.248704, 5.944525, NaN, -4.615777, 5.232986, 12.341818, 0.478317, 11.433618, 8.670145, 24.762994, -17.734532, NaN, -8.240782, 9.337231, NaN, 16.661785, 22.988047, -7.848832, NaN, -5.350196, 9.765120, 22.082174, 11.152866, -13.660288, 0.639835, -7.325424, -1.940859, NaN, -11.231190, NaN, -5.367332, -17.734820, -5.712049, -20.636090, 17.616627, 4.980554, 10.747287, 3.071088, 10.326044, -12.139310, -1.363725, -2.596386, 29.733709, NaN, 9.409372, 2.815057, 1.847418, 3.440440, -18.341520, 2.996805, 19.254714, -6.013045, 0.077168, 9.470674, 3.460700, -31.695473, NaN, 9.383582, 11.675530, -5.017479, 3.184859, 2.075598, K, I, G, J, I
-7.581906, 9.422897, 9.521407, -16.773910, -16.637998, 23.440058, -1.599009, 2.589628, 3.090688, -2.358931, 16.217002, NaN, NaN, 1.741463, NaN, 13.837963, -6.218405, 16.995098, -3.927172, -28.483860, -42.202586, 13.845238, -17.033483, -3.181546, -4.270564, -1.689895, -7.914764, -0.723544, -1.908291, -7.137897, -12.111855, NaN, -19.368342, -25.261192, 0.445079, 0.106122, -5.782167, 3.317806, 8.245311, -8.069322, 13.926619, NaN, 19.984292, NaN, NaN, -9.941390, 3.517179, -15.252209, 15.280628, 19.765142, -10.076785, -2.978692, -10.172332, 3.606536, 17.117056, NaN, NaN, -0.372007, -5.789194, NaN, NaN, -11.408214, 13.539368, NaN, -16.189145, NaN, -21.496553, 17.118715, 4.312105, 2.307996, 2.837410, 4.826114, NaN, -2.534800, -9.635048, 28.391788, -10.332410, 9.874597, -0.388247, -1.815380, 5.857388, -18.565494, 2.071638, 13.733763, -11.551996, -3.309775, -2.387153, NaN, NaN, -2.722944, 7.313541, 10.176474, -10.340046, 3.648198, NaN, H, H, J, G, K
